_ID,_VALUE,TimeCount:int,#Remark:string,Floor:int,Buff:string,EnemyModelType:string,EnemyModel:id,BossStar:int,MapId:id
TOURNAMEN_ENEMY_1210,1210,22,,55,GuildTower_78,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_1150
TOURNAMEN_ENEMY_1211,1211,23,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_NIGHTMARE,2,LEVEL_GUILD_TOWER_1151
TOURNAMEN_ENEMY_1212,1212,23,,2,GuildTower_8,Hero,HERO_BARTLEY,2,LEVEL_GUILD_TOWER_1152
TOURNAMEN_ENEMY_1213,1213,23,,3,GuildTower_6,Hero,HERO_GOBLIN_2,3,LEVEL_GUILD_TOWER_1153
TOURNAMEN_ENEMY_1214,1214,23,,4,GuildTower_12,Hero,HERO_OBEAUNE,3,LEVEL_GUILD_TOWER_1154
TOURNAMEN_ENEMY_1215,1215,23,,5,GuildTower_17,Hero,HERO_JAKK,3,LEVEL_GUILD_TOWER_1155
TOURNAMEN_ENEMY_1216,1216,23,,6,GuildTower_6,Hero,HERO_GOBLIN_2,3,LEVEL_GUILD_TOWER_1156
TOURNAMEN_ENEMY_1217,1217,23,,7,GuildTower_14,Hero,HERO_VAGABOND_WOLF,4,LEVEL_GUILD_TOWER_1157
TOURNAMEN_ENEMY_1218,1218,23,,8,GuildTower_2,Hero,HERO_ANTONIO,4,LEVEL_GUILD_TOWER_1158
TOURNAMEN_ENEMY_1219,1219,23,,9,GuildTower_13,Hero,HERO_BON_GUN,4,LEVEL_GUILD_TOWER_1159
TOURNAMEN_ENEMY_1220,1220,23,,10,GuildTower_19,Hero,HERO_ANTONIO,4,LEVEL_GUILD_TOWER_1160
TOURNAMEN_ENEMY_1221,1221,23,,11,GuildTower_6,Hero,HERO_DALEME,5,LEVEL_GUILD_TOWER_1161
TOURNAMEN_ENEMY_1222,1222,23,,12,GuildTower_3,Hero,HERO_CAT_O_NINE_TAIL,5,LEVEL_GUILD_TOWER_1162
TOURNAMEN_ENEMY_1223,1223,23,,13,GuildTower_13,Hero,HERO_HIGH_ORC,5,LEVEL_GUILD_TOWER_1163
TOURNAMEN_ENEMY_1224,1224,23,,14,GuildTower_2,Hero,HERO_DALEME,5,LEVEL_GUILD_TOWER_1164
TOURNAMEN_ENEMY_1225,1225,23,,15,GuildTower_10,Hero,HERO_PETIT,6,LEVEL_GUILD_TOWER_1165
TOURNAMEN_ENEMY_1226,1226,23,,16,GuildTower_18,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1166
TOURNAMEN_ENEMY_1227,1227,23,,17,GuildTower_24,Hero,HERO_ANGELING,6,LEVEL_GUILD_TOWER_1167
TOURNAMEN_ENEMY_1228,1228,23,,18,GuildTower_7,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1168
TOURNAMEN_ENEMY_1229,1229,23,,19,GuildTower_14,Hero,HERO_MINOROUS,6,LEVEL_GUILD_TOWER_1169
TOURNAMEN_ENEMY_1230,1230,23,,20,GuildTower_21,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1170
TOURNAMEN_ENEMY_1231,1231,23,,21,GuildTower_15,Hero,HERO_MINI_DEMON,6,LEVEL_GUILD_TOWER_1171
TOURNAMEN_ENEMY_1232,1232,23,,22,GuildTower_4,Hero,HERO_DELETER,6,LEVEL_GUILD_TOWER_1172
TOURNAMEN_ENEMY_1233,1233,23,,23,GuildTower_6,Hero,HERO_MAGALETA,7,LEVEL_GUILD_TOWER_1173
TOURNAMEN_ENEMY_1234,1234,23,,24,GuildTower_18,Hero,HERO_MINI_DEMON,7,LEVEL_GUILD_TOWER_1174
TOURNAMEN_ENEMY_1235,1235,23,,25,GuildTower_20,Hero,HERO_MINI_DEMON,7,LEVEL_GUILD_TOWER_1175
TOURNAMEN_ENEMY_1236,1236,23,,26,GuildTower_14,Hero,HERO_CELIA,7,LEVEL_GUILD_TOWER_1176
TOURNAMEN_ENEMY_1237,1237,23,,27,GuildTower_3,Hero,HERO_GOLDEN_BUG,8,LEVEL_GUILD_TOWER_1177
TOURNAMEN_ENEMY_1238,1238,23,,28,GuildTower_12,Hero,HERO_NIGHTMARE_TERROR,8,LEVEL_GUILD_TOWER_1178
TOURNAMEN_ENEMY_1239,1239,23,,29,GuildTower_15,Hero,HERO_BACSOJIN,8,LEVEL_GUILD_TOWER_1179
TOURNAMEN_ENEMY_1240,1240,23,,30,GuildTower_22,Hero,HERO_HARWORD,8,LEVEL_GUILD_TOWER_1180
TOURNAMEN_ENEMY_1241,1241,23,,31,GuildTower_6,Hero,HERO_SHECI,9,LEVEL_GUILD_TOWER_1181
TOURNAMEN_ENEMY_1242,1242,23,,32,GuildTower_21,Hero,HERO_DRAKE,9,LEVEL_GUILD_TOWER_1182
TOURNAMEN_ENEMY_1243,1243,23,,33,GuildTower_22,Hero,HERO_GARM,9,LEVEL_GUILD_TOWER_1183
TOURNAMEN_ENEMY_1244,1244,23,,34,GuildTower_15,Hero,HERO_DARK_LORD,9,LEVEL_GUILD_TOWER_1184
TOURNAMEN_ENEMY_1245,1245,23,,35,GuildTower_19,Hero,HERO_G_RANDEL,10,LEVEL_GUILD_TOWER_1185
TOURNAMEN_ENEMY_1246,1246,23,,36,GuildTower_4,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_1186
TOURNAMEN_ENEMY_1247,1247,23,,37,GuildTower_16,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_1187
TOURNAMEN_ENEMY_1248,1248,23,,38,GuildTower_2,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1188
TOURNAMEN_ENEMY_1249,1249,23,,39,GuildTower_15,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_1189
TOURNAMEN_ENEMY_1250,1250,23,,40,GuildTower_16,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_1190
TOURNAMEN_ENEMY_1251,1251,23,,41,GuildTower_2,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1191
TOURNAMEN_ENEMY_1252,1252,23,,42,GuildTower_14,Hero,HERO_EDDGA,10,LEVEL_GUILD_TOWER_1192
TOURNAMEN_ENEMY_1253,1253,23,,43,GuildTower_3,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_1193
TOURNAMEN_ENEMY_1254,1254,23,,44,GuildTower_5,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_1194
TOURNAMEN_ENEMY_1255,1255,23,,45,GuildTower_17,Hero,HERO_MISTRESS,10,LEVEL_GUILD_TOWER_1195
TOURNAMEN_ENEMY_1256,1256,23,,46,GuildTower_7,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_1196
TOURNAMEN_ENEMY_1257,1257,23,,47,GuildTower_19,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_1197
TOURNAMEN_ENEMY_1258,1258,23,,48,GuildTower_12,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1198
TOURNAMEN_ENEMY_1259,1259,23,,49,GuildTower_7,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1199
TOURNAMEN_ENEMY_1260,1260,23,,50,GuildTower_24,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_1200
TOURNAMEN_ENEMY_1261,1261,23,,51,GuildTower_62,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1201
TOURNAMEN_ENEMY_1262,1262,23,,52,GuildTower_64,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_1202
TOURNAMEN_ENEMY_1263,1263,23,,53,GuildTower_68,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_1203
TOURNAMEN_ENEMY_1264,1264,23,,54,GuildTower_73,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_1204
TOURNAMEN_ENEMY_1265,1265,23,,55,GuildTower_77,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_1205
TOURNAMEN_ENEMY_1266,1266,24,计数填1，表示线上玩家开始的第一轮,1,GuildTower_16,Hero,HERO_BON_GUN,2,LEVEL_GUILD_TOWER_1206
TOURNAMEN_ENEMY_1267,1267,24,,2,GuildTower_15,Hero,HERO_NIGHTMARE,2,LEVEL_GUILD_TOWER_1207
TOURNAMEN_ENEMY_1268,1268,24,,3,GuildTower_21,Hero,HERO_KOBOLD_3,3,LEVEL_GUILD_TOWER_1208
TOURNAMEN_ENEMY_1269,1269,24,,4,GuildTower_8,Hero,HERO_KOBOLD_ARCHER,3,LEVEL_GUILD_TOWER_1209
TOURNAMEN_ENEMY_1270,1270,24,,5,GuildTower_17,Hero,HERO_GOBLIN_1,3,LEVEL_GUILD_TOWER_1210
TOURNAMEN_ENEMY_1271,1271,24,,6,GuildTower_5,Hero,HERO_BARTLEY,3,LEVEL_GUILD_TOWER_1211
TOURNAMEN_ENEMY_1272,1272,24,,7,GuildTower_18,Hero,HERO_GHOSTRING,4,LEVEL_GUILD_TOWER_1212
TOURNAMEN_ENEMY_1273,1273,24,,8,GuildTower_11,Hero,HERO_GIORGILI,4,LEVEL_GUILD_TOWER_1213
TOURNAMEN_ENEMY_1274,1274,24,,9,GuildTower_2,Hero,HERO_MUMMY,4,LEVEL_GUILD_TOWER_1214
TOURNAMEN_ENEMY_1275,1275,24,,10,GuildTower_22,Hero,HERO_GOBLIN_2,4,LEVEL_GUILD_TOWER_1215
TOURNAMEN_ENEMY_1276,1276,24,,11,GuildTower_7,Hero,HERO_MARC,5,LEVEL_GUILD_TOWER_1216
TOURNAMEN_ENEMY_1277,1277,24,,12,GuildTower_21,Hero,HERO_DEVILING,5,LEVEL_GUILD_TOWER_1217
TOURNAMEN_ENEMY_1278,1278,24,,13,GuildTower_20,Hero,HERO_GHOSTRING,5,LEVEL_GUILD_TOWER_1218
TOURNAMEN_ENEMY_1279,1279,24,,14,GuildTower_11,Hero,HERO_JAKK,5,LEVEL_GUILD_TOWER_1219
TOURNAMEN_ENEMY_1280,1280,24,,15,GuildTower_18,Hero,HERO_GIORGILI,6,LEVEL_GUILD_TOWER_1220
TOURNAMEN_ENEMY_1281,1281,24,,16,GuildTower_15,Hero,HERO_HELENA,6,LEVEL_GUILD_TOWER_1221
TOURNAMEN_ENEMY_1282,1282,24,,17,GuildTower_1,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1222
TOURNAMEN_ENEMY_1283,1283,24,,18,GuildTower_24,Hero,HERO_MINI_DEMON,6,LEVEL_GUILD_TOWER_1223
TOURNAMEN_ENEMY_1284,1284,24,,19,GuildTower_10,Hero,HERO_HAROLD,6,LEVEL_GUILD_TOWER_1224
TOURNAMEN_ENEMY_1285,1285,24,,20,GuildTower_21,Hero,HERO_WANDER_MAN,6,LEVEL_GUILD_TOWER_1225
TOURNAMEN_ENEMY_1286,1286,24,,21,GuildTower_7,Hero,HERO_NIGHTMARE_TERROR,6,LEVEL_GUILD_TOWER_1226
TOURNAMEN_ENEMY_1287,1287,24,,22,GuildTower_3,Hero,HERO_DELETER,6,LEVEL_GUILD_TOWER_1227
TOURNAMEN_ENEMY_1288,1288,24,,23,GuildTower_17,Hero,HERO_DARK_ILLUSION,7,LEVEL_GUILD_TOWER_1228
TOURNAMEN_ENEMY_1289,1289,24,,24,GuildTower_12,Hero,HERO_ATROCE,7,LEVEL_GUILD_TOWER_1229
TOURNAMEN_ENEMY_1290,1290,24,,25,GuildTower_21,Hero,HERO_DEVILING,7,LEVEL_GUILD_TOWER_1230
TOURNAMEN_ENEMY_1291,1291,24,,26,GuildTower_13,Hero,HERO_G_KATRINN,7,LEVEL_GUILD_TOWER_1231
TOURNAMEN_ENEMY_1292,1292,24,,27,GuildTower_21,Hero,HERO_ANGELING,8,LEVEL_GUILD_TOWER_1232
TOURNAMEN_ENEMY_1293,1293,24,,28,GuildTower_2,Hero,HERO_OWL_BARON,8,LEVEL_GUILD_TOWER_1233
TOURNAMEN_ENEMY_1294,1294,24,,29,GuildTower_12,Hero,HERO_KNIGHT_OF_WINDSTORM,8,LEVEL_GUILD_TOWER_1234
TOURNAMEN_ENEMY_1295,1295,24,,30,GuildTower_22,Hero,HERO_GOLDEN_BUG,8,LEVEL_GUILD_TOWER_1235
TOURNAMEN_ENEMY_1296,1296,24,,31,GuildTower_11,Hero,HERO_MISTRESS,9,LEVEL_GUILD_TOWER_1236
TOURNAMEN_ENEMY_1297,1297,24,,32,GuildTower_23,Hero,HERO_SHECI,9,LEVEL_GUILD_TOWER_1237
TOURNAMEN_ENEMY_1298,1298,24,,33,GuildTower_7,Hero,HERO_NIGHTMARE_TERROR,9,LEVEL_GUILD_TOWER_1238
TOURNAMEN_ENEMY_1299,1299,24,,34,GuildTower_9,Hero,HERO_MISTRESS,9,LEVEL_GUILD_TOWER_1239
TOURNAMEN_ENEMY_1300,1300,24,,35,GuildTower_19,Hero,HERO_TURTLE_GENERAL,10,LEVEL_GUILD_TOWER_1240
TOURNAMEN_ENEMY_1301,1301,24,,36,GuildTower_1,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_1241
TOURNAMEN_ENEMY_1302,1302,24,,37,GuildTower_18,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_1242
TOURNAMEN_ENEMY_1303,1303,24,,38,GuildTower_16,Hero,HERO_KNIGHT_OF_WINDSTORM,10,LEVEL_GUILD_TOWER_1243
TOURNAMEN_ENEMY_1304,1304,24,,39,GuildTower_10,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_1244
TOURNAMEN_ENEMY_1305,1305,24,,40,GuildTower_21,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1245
TOURNAMEN_ENEMY_1306,1306,24,,41,GuildTower_20,Hero,HERO_G_RANDEL,10,LEVEL_GUILD_TOWER_1246
TOURNAMEN_ENEMY_1307,1307,24,,42,GuildTower_15,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_1247
TOURNAMEN_ENEMY_1308,1308,24,,43,GuildTower_17,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1248
TOURNAMEN_ENEMY_1309,1309,24,,44,GuildTower_8,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_1249
TOURNAMEN_ENEMY_1310,1310,24,,45,GuildTower_20,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_1250
TOURNAMEN_ENEMY_1311,1311,24,,46,GuildTower_4,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_1251
TOURNAMEN_ENEMY_1312,1312,24,,47,GuildTower_11,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1252
TOURNAMEN_ENEMY_1313,1313,24,,48,GuildTower_24,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_1253
TOURNAMEN_ENEMY_1314,1314,24,,49,GuildTower_7,Hero,HERO_EDDGA,10,LEVEL_GUILD_TOWER_1254
TOURNAMEN_ENEMY_1315,1315,24,,50,GuildTower_23,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_1255
TOURNAMEN_ENEMY_1316,1316,24,,51,GuildTower_63,Hero,HERO_KNIGHT_OF_WINDSTORM,10,LEVEL_GUILD_TOWER_1256
TOURNAMEN_ENEMY_1317,1317,24,,52,GuildTower_65,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_1257
TOURNAMEN_ENEMY_1318,1318,24,,53,GuildTower_69,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1258
TOURNAMEN_ENEMY_1319,1319,24,,54,GuildTower_74,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_1259
TOURNAMEN_ENEMY_1320,1320,24,,55,GuildTower_78,Hero,HERO_BACSOJIN,10,LEVEL_GUILD_TOWER_1260
TOURNAMEN_ENEMY_1321,1321,25,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_KOBOLD_3,2,LEVEL_GUILD_TOWER_1261
TOURNAMEN_ENEMY_1322,1322,25,,2,GuildTower_3,Hero,HERO_TYRRHENIA,2,LEVEL_GUILD_TOWER_1262
TOURNAMEN_ENEMY_1323,1323,25,,3,GuildTower_6,Hero,HERO_OBEAUNE,3,LEVEL_GUILD_TOWER_1263
TOURNAMEN_ENEMY_1324,1324,25,,4,GuildTower_12,Hero,HERO_KOBOLD_LEADER,3,LEVEL_GUILD_TOWER_1264
TOURNAMEN_ENEMY_1325,1325,25,,5,GuildTower_17,Hero,HERO_GOBLIN_1,3,LEVEL_GUILD_TOWER_1265
TOURNAMEN_ENEMY_1326,1326,25,,6,GuildTower_3,Hero,HERO_GOBLIN_2,3,LEVEL_GUILD_TOWER_1266
TOURNAMEN_ENEMY_1327,1327,25,,7,GuildTower_14,Hero,HERO_SOHEE,4,LEVEL_GUILD_TOWER_1267
TOURNAMEN_ENEMY_1328,1328,25,,8,GuildTower_2,Hero,HERO_BARTLEY,4,LEVEL_GUILD_TOWER_1268
TOURNAMEN_ENEMY_1329,1329,25,,9,GuildTower_16,Hero,HERO_RAYDRIC,4,LEVEL_GUILD_TOWER_1269
TOURNAMEN_ENEMY_1330,1330,25,,10,GuildTower_19,Hero,HERO_JAKK,4,LEVEL_GUILD_TOWER_1270
TOURNAMEN_ENEMY_1331,1331,25,,11,GuildTower_6,Hero,HERO_ANGELING,5,LEVEL_GUILD_TOWER_1271
TOURNAMEN_ENEMY_1332,1332,25,,12,GuildTower_8,Hero,HERO_MUMMY,5,LEVEL_GUILD_TOWER_1272
TOURNAMEN_ENEMY_1333,1333,25,,13,GuildTower_13,Hero,HERO_VANESSA,5,LEVEL_GUILD_TOWER_1273
TOURNAMEN_ENEMY_1334,1334,25,,14,GuildTower_4,Hero,HERO_HAROLD,5,LEVEL_GUILD_TOWER_1274
TOURNAMEN_ENEMY_1335,1335,25,,15,GuildTower_16,Hero,HERO_ISSUS,6,LEVEL_GUILD_TOWER_1275
TOURNAMEN_ENEMY_1336,1336,25,,16,GuildTower_18,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1276
TOURNAMEN_ENEMY_1337,1337,25,,17,GuildTower_24,Hero,HERO_MINI_DEMON,6,LEVEL_GUILD_TOWER_1277
TOURNAMEN_ENEMY_1338,1338,25,,18,GuildTower_9,Hero,HERO_WANDER_MAN,6,LEVEL_GUILD_TOWER_1278
TOURNAMEN_ENEMY_1339,1339,25,,19,GuildTower_14,Hero,HERO_DEVILING,6,LEVEL_GUILD_TOWER_1279
TOURNAMEN_ENEMY_1340,1340,25,,20,GuildTower_21,Hero,HERO_MASTERING,6,LEVEL_GUILD_TOWER_1280
TOURNAMEN_ENEMY_1341,1341,25,,21,GuildTower_15,Hero,HERO_GARM,6,LEVEL_GUILD_TOWER_1281
TOURNAMEN_ENEMY_1342,1342,25,,22,GuildTower_4,Hero,HERO_DARK_ILLUSION,6,LEVEL_GUILD_TOWER_1282
TOURNAMEN_ENEMY_1343,1343,25,,23,GuildTower_6,Hero,HERO_ALICE,7,LEVEL_GUILD_TOWER_1283
TOURNAMEN_ENEMY_1344,1344,25,,24,GuildTower_18,Hero,HERO_NIGHTMARE_TERROR,7,LEVEL_GUILD_TOWER_1284
TOURNAMEN_ENEMY_1345,1345,25,,25,GuildTower_20,Hero,HERO_GARM,7,LEVEL_GUILD_TOWER_1285
TOURNAMEN_ENEMY_1346,1346,25,,26,GuildTower_14,Hero,HERO_DELETER,7,LEVEL_GUILD_TOWER_1286
TOURNAMEN_ENEMY_1347,1347,25,,27,GuildTower_3,Hero,HERO_DARK_ILLUSION,8,LEVEL_GUILD_TOWER_1287
TOURNAMEN_ENEMY_1348,1348,25,,28,GuildTower_12,Hero,HERO_G_RANDGRIS,8,LEVEL_GUILD_TOWER_1288
TOURNAMEN_ENEMY_1349,1349,25,,29,GuildTower_15,Hero,HERO_WANDER_MAN,8,LEVEL_GUILD_TOWER_1289
TOURNAMEN_ENEMY_1350,1350,25,,30,GuildTower_22,Hero,HERO_OWL_BARON,8,LEVEL_GUILD_TOWER_1290
TOURNAMEN_ENEMY_1351,1351,25,,31,GuildTower_8,Hero,HERO_BAPHOMET,9,LEVEL_GUILD_TOWER_1291
TOURNAMEN_ENEMY_1352,1352,25,,32,GuildTower_21,Hero,HERO_ATROCE,9,LEVEL_GUILD_TOWER_1292
TOURNAMEN_ENEMY_1353,1353,25,,33,GuildTower_22,Hero,HERO_G_RANDGRIS,9,LEVEL_GUILD_TOWER_1293
TOURNAMEN_ENEMY_1354,1354,25,,34,GuildTower_15,Hero,HERO_DARK_SNAKE_LORD,9,LEVEL_GUILD_TOWER_1294
TOURNAMEN_ENEMY_1355,1355,25,,35,GuildTower_19,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1295
TOURNAMEN_ENEMY_1356,1356,25,,36,GuildTower_7,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_1296
TOURNAMEN_ENEMY_1357,1357,25,,37,GuildTower_19,Hero,HERO_EDDGA,10,LEVEL_GUILD_TOWER_1297
TOURNAMEN_ENEMY_1358,1358,25,,38,GuildTower_2,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_1298
TOURNAMEN_ENEMY_1359,1359,25,,39,GuildTower_6,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_1299
TOURNAMEN_ENEMY_1360,1360,25,,40,GuildTower_23,Hero,HERO_BACSOJIN,10,LEVEL_GUILD_TOWER_1300
TOURNAMEN_ENEMY_1361,1361,25,,41,GuildTower_5,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_1301
TOURNAMEN_ENEMY_1362,1362,25,,42,GuildTower_14,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1302
TOURNAMEN_ENEMY_1363,1363,25,,43,GuildTower_21,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_1303
TOURNAMEN_ENEMY_1364,1364,25,,44,GuildTower_13,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_1304
TOURNAMEN_ENEMY_1365,1365,25,,45,GuildTower_16,Hero,HERO_KNIGHT_OF_WINDSTORM,10,LEVEL_GUILD_TOWER_1305
TOURNAMEN_ENEMY_1366,1366,25,,46,GuildTower_4,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_1306
TOURNAMEN_ENEMY_1367,1367,25,,47,GuildTower_1,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_1307
TOURNAMEN_ENEMY_1368,1368,25,,48,GuildTower_12,Hero,HERO_G_RANDEL,10,LEVEL_GUILD_TOWER_1308
TOURNAMEN_ENEMY_1369,1369,25,,49,GuildTower_5,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_1309
TOURNAMEN_ENEMY_1370,1370,25,,50,GuildTower_24,Hero,HERO_GLOOMUNDERNIGHT,10,LEVEL_GUILD_TOWER_1310
TOURNAMEN_ENEMY_1371,1371,25,,51,GuildTower_62,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1311
TOURNAMEN_ENEMY_1372,1372,25,,52,GuildTower_64,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1312
TOURNAMEN_ENEMY_1373,1373,25,,53,GuildTower_70,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_1313
TOURNAMEN_ENEMY_1374,1374,25,,54,GuildTower_75,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1314
TOURNAMEN_ENEMY_1375,1375,25,,55,GuildTower_77,Hero,HERO_VESPER,10,LEVEL_GUILD_TOWER_1315
TOURNAMEN_ENEMY_1376,1376,26,计数填1，表示线上玩家开始的第一轮,1,GuildTower_7,Hero,HERO_GOBLIN_1,2,LEVEL_GUILD_TOWER_1316
TOURNAMEN_ENEMY_1377,1377,26,,2,GuildTower_15,Hero,HERO_NIGHTMARE,2,LEVEL_GUILD_TOWER_1317
TOURNAMEN_ENEMY_1378,1378,26,,3,GuildTower_21,Hero,HERO_BARTLEY,3,LEVEL_GUILD_TOWER_1318
TOURNAMEN_ENEMY_1379,1379,26,,4,GuildTower_8,Hero,HERO_OBEAUNE,3,LEVEL_GUILD_TOWER_1319
TOURNAMEN_ENEMY_1380,1380,26,,5,GuildTower_17,Hero,HERO_KOBOLD_ARCHER,3,LEVEL_GUILD_TOWER_1320
TOURNAMEN_ENEMY_1381,1381,26,,6,GuildTower_5,Hero,HERO_SOHEE,3,LEVEL_GUILD_TOWER_1321
TOURNAMEN_ENEMY_1382,1382,26,,7,GuildTower_18,Hero,HERO_SOHEE,4,LEVEL_GUILD_TOWER_1322
TOURNAMEN_ENEMY_1383,1383,26,,8,GuildTower_11,Hero,HERO_ANTONIO,4,LEVEL_GUILD_TOWER_1323
TOURNAMEN_ENEMY_1384,1384,26,,9,GuildTower_8,Hero,HERO_MUMMY,4,LEVEL_GUILD_TOWER_1324
TOURNAMEN_ENEMY_1385,1385,26,,10,GuildTower_22,Hero,HERO_PETIT,4,LEVEL_GUILD_TOWER_1325
TOURNAMEN_ENEMY_1386,1386,26,,11,GuildTower_7,Hero,HERO_MARC,5,LEVEL_GUILD_TOWER_1326
TOURNAMEN_ENEMY_1387,1387,26,,12,GuildTower_21,Hero,HERO_JAKK,5,LEVEL_GUILD_TOWER_1327
TOURNAMEN_ENEMY_1388,1388,26,,13,GuildTower_20,Hero,HERO_TYRRHENIA,5,LEVEL_GUILD_TOWER_1328
TOURNAMEN_ENEMY_1389,1389,26,,14,GuildTower_11,Hero,HERO_DEVIRUCHI,5,LEVEL_GUILD_TOWER_1329
TOURNAMEN_ENEMY_1390,1390,26,,15,GuildTower_18,Hero,HERO_GHOSTRING,6,LEVEL_GUILD_TOWER_1330
TOURNAMEN_ENEMY_1391,1391,26,,16,GuildTower_15,Hero,HERO_MINI_DEMON,6,LEVEL_GUILD_TOWER_1331
TOURNAMEN_ENEMY_1392,1392,26,,17,GuildTower_1,Hero,HERO_WANDER_MAN,6,LEVEL_GUILD_TOWER_1332
TOURNAMEN_ENEMY_1393,1393,26,,18,GuildTower_24,Hero,HERO_TYRRHENIA,6,LEVEL_GUILD_TOWER_1333
TOURNAMEN_ENEMY_1394,1394,26,,19,GuildTower_1,Hero,HERO_MINOROUS,6,LEVEL_GUILD_TOWER_1334
TOURNAMEN_ENEMY_1395,1395,26,,20,GuildTower_21,Hero,HERO_DELETER,6,LEVEL_GUILD_TOWER_1335
TOURNAMEN_ENEMY_1396,1396,26,,21,GuildTower_1,Hero,HERO_DOPPELGANGER,6,LEVEL_GUILD_TOWER_1336
TOURNAMEN_ENEMY_1397,1397,26,,22,GuildTower_3,Hero,HERO_GRYPHON,6,LEVEL_GUILD_TOWER_1337
TOURNAMEN_ENEMY_1398,1398,26,,23,GuildTower_17,Hero,HERO_HIGH_ORC,7,LEVEL_GUILD_TOWER_1338
TOURNAMEN_ENEMY_1399,1399,26,,24,GuildTower_12,Hero,HERO_MINI_DEMON,7,LEVEL_GUILD_TOWER_1339
TOURNAMEN_ENEMY_1400,1400,26,,25,GuildTower_2,Hero,HERO_ATROCE,7,LEVEL_GUILD_TOWER_1340
TOURNAMEN_ENEMY_1401,1401,26,,26,GuildTower_13,Hero,HERO_DARK_LORD,7,LEVEL_GUILD_TOWER_1341
TOURNAMEN_ENEMY_1402,1402,26,,27,GuildTower_21,Hero,HERO_ORC_LORD,8,LEVEL_GUILD_TOWER_1342
TOURNAMEN_ENEMY_1403,1403,26,,28,GuildTower_4,Hero,HERO_LOLI_RURI,8,LEVEL_GUILD_TOWER_1343
