_ID,_VALUE,#EventComment:string[],EventName:loc,BigEventMask:bool,EventOpen:bool,EventSpriteMiddle:string,EventSpriteAfter:string,EventSpriteFront:string,EventTriggerType:string,EventType:string,EventTextLoc:loc,EventChoiceLoc:loc[],EventChoiceSuccessRate:int[],EventChoiceEffectPreviewLoc:loc[],EventChoiceFeedbackLoc:loc[],EventChoiceChaAnimation:string[],EventSuccessDropTextLoc:loc[],EventFailDropTextLoc:loc[],EventSuccessLib:id[][],EventFailLib:id[][],EventEmoji:string,EventAnimType:string[],EventStandby:string,#EventPara1Des:string,EventPara1:int[],#EventPara2Des:string,EventPara2:int[],#EventPara3Des:string,EventPara3:int[],#EventPara4Des:string,EventPara4:int[],#EventPara5Des:string,EventPara5:int[],EventPara6:string,TargetEffect:id[]
,,猫头鹰博士问题66,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_179,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题66,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_180,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_67,4067,猫头鹰博士问题67,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_67,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_181,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题67,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_182,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题67,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_183,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_68,4068,猫头鹰博士问题68,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_68,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_184,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题68,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_185,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_69,4069,猫头鹰博士问题69,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_69,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_186,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题69,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_187,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题69,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_188,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_70,4070,猫头鹰博士问题70,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_70,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_189,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题70,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_190,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题70,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_191,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_71,4071,猫头鹰博士问题71,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_71,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_192,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题71,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_193,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题71,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_194,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_72,4072,猫头鹰博士问题72,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_72,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_195,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题72,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_196,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题72,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_197,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_73,4073,猫头鹰博士问题73,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_73,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_198,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题73,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_199,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_74,4074,猫头鹰博士问题74,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_74,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_200,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题74,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_201,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题74,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_202,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_75,4075,猫头鹰博士问题75,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_75,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_203,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题75,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_204,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_76,4076,猫头鹰博士问题76,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_76,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_205,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题76,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_206,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题76,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_207,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_77,4077,猫头鹰博士问题77,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_77,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_208,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题77,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_209,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_78,4078,猫头鹰博士问题78,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_78,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_210,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题78,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_211,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题78,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_212,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_79,4079,猫头鹰博士问题79,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_79,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_213,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题79,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_214,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题79,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_215,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_80,4080,猫头鹰博士问题80,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_80,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_216,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题80,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_217,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题80,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_218,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_81,4081,猫头鹰博士问题81,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_81,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_219,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题81,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_220,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题81,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_221,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_3,70006,破碎石碑,LOC_DUNGEON_NAME_HOTSPRING_1,TRUE,TRUE,Event_Shitou,,,Click,BrokenStele,LOC_DUNGEON_HOTSPRING_1,LOC_DUNGEON_HOTSPRING_PRESS_1,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_HOTSPRING_RESULT_SUCCESS_1,LOC_NONE,None,None,,None,,获得BUFF组,30175,初始层数,1,层数最高,9,修复1次X层,1,完美修复层数,6,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_4,70007,猫头鹰博士,LOC_DUNGEON_NAME_HOTSPRING_1,TRUE,TRUE,2d_Owl,,,Click,DoctorOwl,LOC_DUNGEON_HOTSPRING_1,LOC_DUNGEON_HOTSPRING_PRESS_1,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_HOTSPRING_RESULT_SUCCESS_1,LOC_NONE,None,None,,None,,问题事件组,40077,获得BUFF组（空）,30018,初始层数,1,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_TRUTH_01,4082,猫头鹰博士问题A1,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_01,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION1_PRESS_01,-1,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_EFFECTPREVIEW_11,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_BEHAVIOR_11,,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_RESULT1_SUCCESS_1,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,0,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题2,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION1_PRESS_02,-1,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_EFFECTPREVIEW_12,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_BEHAVIOR_12,,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_RESULT1_SUCCESS_2,LOC_NONE,None,None,,None,,改变层,0,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_TRUTH_02,4083,猫头鹰博士问题A1,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_02,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION2_PRESS_01,-1,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_EFFECTPREVIEW_11,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_BEHAVIOR_11,,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_RESULT2_SUCCESS_1,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_RESULT_FAILURE_2,None,None,,None,,改变层,0,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题2,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION2_PRESS_02,-1,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_EFFECTPREVIEW_12,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_BEHAVIOR_12,,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_RESULT2_SUCCESS_2,LOC_NONE,None,None,,None,,改变层,0,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_TRUTH_03,4084,猫头鹰博士问题A1,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_03,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION3_PRESS_01,-1,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_EFFECTPREVIEW_11,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_BEHAVIOR_11,,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_RESULT3_SUCCESS_1,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_RESULT_FAILURE_3,None,None,,None,,改变层,0,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题2,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION3_PRESS_02,-1,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_EFFECTPREVIEW_12,LOC_DUNGEON_EVENT_EXPLORE_ACTIVATION_BEHAVIOR_12,,LOC_DUNGEON_EVENT_MAGICFOREST2_DOCTOR_OWL_QUESTION_RESULT3_SUCCESS_2,LOC_NONE,None,None,,None,,改变层,0,0,0,0,0,0,0,0,0,,
