_ID,_VALUE,#Name:string,NameKey:loc,Lv:int[],HideUIName:bool,DesKey:loc[],ShortDesKey:loc,DamageType:string,#Parameter1Name:string,Parameter1:obsint[],#Parameter2Name:string,Parameter2:obsint[],#Parameter3Name:string,Parameter3:obsint[],#Parameter4Name:string,Parameter4:obsint[],#Parameter5Name:string,Parameter5:obsint[],#Parameter6Name:string,Parameter6:obsint[],PhysicalFactor:decimal[],MagicFactor:decimal[],BaseDamage:int[],CriticalHit:int[],CriticalDamage:int[],AdjustFactor:int,TargetTeam:string,TriggerConfig:int[][],TriggerType:string,TriggerCount:int[],IconSprite:string,CoolTime:int[],AnimationType:int,AnimationName:string,Priority:int,AttributeType:string[][],AttributeNum:decimal[][],AttributeKind:string[][],BuffTarget:string[],SkillBuff:bool,PassiveKind:string,SpecialType:string[],UnlockCondition:loc
TALENT_HEAVY_BLOW,61001,重击,LOC_SKILL_NAMECN_TALENT_HEAVY_BLOW,1,,LOC_SKILL_DES_DETAIL_TALENT_HEAVY_BLOW,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_TALENT_HEAVY_HIT,0,,,,CriticalHit,0.07,Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_HEAVY_BLOW,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,CriticalHit,0.105,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_HEAVY_BLOW,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,CriticalHit,0.175,Percentage,Hero,,,,
PASSIVE_MAGIC_LEARNING,61002,法术学习,LOC_SKILL_NAMECN_PASSIVE_MAGIC_LEARNING,1,,LOC_SKILL_DES_DETAIL_PASSIVE_MAGIC_LEARNING,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_PASSIVE_LEARN_MAGIC,0,,,,MagicalAttack,0.08,Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_MAGIC_LEARNING,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,MagicalAttack,0.11,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_MAGIC_LEARNING,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,MagicalAttack,0.14,Percentage,Hero,,,,
PASSIVE_COMBAT_SKILLS,61003,战斗技巧,LOC_SKILL_NAMECN_PASSIVE_COMBAT_SKILLS,1,,LOC_SKILL_DES_DETAIL_PASSIVE_COMBAT_SKILLS_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_PASSIVE_COMBAT_TECHNIQUE,0,,,,Magic#Armor,0.05#0.05,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_COMBAT_SKILLS_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Magic#Armor,0.07#0.06,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_COMBAT_SKILLS_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Magic#Armor,0.09#0.07,Percentage#Percentage,Hero,,,,
TALENT_SERIOUS_INJURY,61101,重伤,LOC_SKILL_NAMECN_TALENT_SERIOUS_INJURY,1,,LOC_SKILL_DES_DETAIL_TALENT_SERIOUS_INJURY,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_TALENT_SERIOUSLY_INJURED,0,,,,CriticalDamage,0.2,Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_SERIOUS_INJURY,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,CriticalDamage,0.3,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_SERIOUS_INJURY,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,CriticalDamage,0.4,Percentage,Hero,,,,
PASSIVE_STRENGTH_LEARNING,61102,力量学习,LOC_SKILL_NAMECN_PASSIVE_STRENGTH_LEARNING,1,,LOC_SKILL_DES_DETAIL_PASSIVE_STRENGTH_LEARNING_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_PASSIVE_LEARN_STRENGTH,0,,,,MagicalHurt,-0.08,Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_STRENGTH_LEARNING_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,MagicalHurt,-0.11,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_STRENGTH_LEARNING_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,MagicalHurt,-0.14,Percentage,Hero,,,,
PASSIVE_MAGIC_RESISTANCE_SKILLS,61103,魔抗技巧,LOC_SKILL_NAMECN_PASSIVE_MAGIC_RESISTANCE_SKILLS,1,,LOC_SKILL_DES_DETAIL_PASSIVE_MAGIC_RESISTANCE_SKILLS_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,,0,ICON_PASSIVE_MAGIC_TECHNIQUE,0,,,,Magic#MagicDef,0.05#0.05,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_MAGIC_RESISTANCE_SKILLS_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Magic#MagicDef,0.07#0.06,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_MAGIC_RESISTANCE_SKILLS_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Magic#MagicDef,0.09#0.07,Percentage#Percentage,Hero,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASSIVE_MONSTER_INFORMATION,1000101,怪物情报,LOC_SKILL_NAMECN_SCROLLPASSIVE_MONSTER_INFORMATION,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MONSTER_INFORMATION_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_SENSE,0,,,,Armor#MagicDef,0.0001#0.0001,Percentage#Percentage,Group,FALSE,Passive,"InB:TargetCampSelfAddDamage:Scissors,Rock,Paper,All,600",LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_0
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MONSTER_INFORMATION_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,Armor#MagicDef,0.05#0.05,Percentage#Percentage,Group,,,"InB:TargetCampSelfAddDamage:Scissors,Rock,Paper,All,800",
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MONSTER_INFORMATION_3,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,Armor#MagicDef,0.075#0.075,Percentage#Percentage,Group,,,"InB:TargetCampSelfAddDamage:Scissors,Rock,Paper,All,1000",
PASSIVE_MAGIC_TO_PUNISH,1000102,魔法惩罚,LOC_SKILL_NAMECN_SCROLLPASSIVE_MAGIC_TO_PUNISH,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MAGIC_TO_PUNISH_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_MAGICROD,0,,,,PhysicalAttack#MagicalAttack,0.06#0.06,Percentage#Percentage,Group,FALSE,Passive,"InB:TargetContainsBuff:Dark,Stun,Freeze,Stone,0",LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MAGIC_TO_PUNISH_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,PhysicalAttack#MagicalAttack,0.09#0.09,Percentage#Percentage,Group,,,"InB:TargetContainsBuff:Dark,Stun,Freeze,Stone,500",
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MAGIC_TO_PUNISH_3,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,PhysicalAttack#MagicalAttack,0.12#0.12,Percentage#Percentage,Group,,,"InB:TargetContainsBuff:Dark,Stun,Freeze,Stone,800",
PASSIVE_MIND_SWAP,1000103,盾牌咏唱,LOC_SKILL_NAMECN_SCROLLPASSIVE_MIND_SWAP,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MIND_SWAP_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_SHIELDSPELL,0,,,,Armor#MagicDef,0.05#0.05,Percentage#Percentage,Group,FALSE,Passive,,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MIND_SWAP_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,Armor#MagicDef,0.075#0.075,Percentage#Percentage,Group,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MIND_SWAP_3,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,Armor#MagicDef,0.10#0.10,Percentage#Percentage,Group,,,,
PASSIVE_TREAD_ON,1000201,践踏,LOC_SKILL_NAMECN_SCROLLPASSIVE_TREAD_ON,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_TREAD_ON_1,,,,,,,,,,,,,,,0,0,300,0,0,0,Enemy,0,,0,ICON_PASSIVE_TRAMPLE,0,,,,HP,0.0001,Percentage,Group,FALSE,Passive,"InB:TargetHPPercentageAbove:8000,1000",LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_0
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_TREAD_ON_2,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,HP,0.05,Percentage,Group,,,"InB:TargetHPPercentageAbove:6500,1500",
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_TREAD_ON_3,,,,,,,,,,,,,,,0,0,100,0,0,,,0,,0,,0,,,,HP,0.08,Percentage,Group,,,"InB:TargetHPPercentageAbove:5000,2200",
PASSIVE_THE_POWER_OF_THE_PIONEER,1000202,先锋之力,LOC_SKILL_NAMECN_SCROLLPASSIVE_THE_POWER_OF_THE_PIONEER,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_POWER_OF_THE_PIONEER_1,,,,,,,,,,,,,,,0,0,300,0,0,0,Enemy,0,,0,ICON_PASSIVE_VANGUARDFORCE,0,,,,Damage,0.06,Percentage,Group,FALSE,Passive,Bef:ElementAddPer:Dark:Damage:300,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_POWER_OF_THE_PIONEER_2,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,Damage,0.09,Percentage,Group,,,Bef:ElementAddPer:Dark:Damage:400,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_POWER_OF_THE_PIONEER_3,,,,,,,,,,,,,,,0,0,100,0,0,,,0,,0,,0,,,,Damage,0.12,Percentage,Group,,,Bef:ElementAddPer:Dark:Damage:600,
PASSIVE_THE_LIGHT_OF_THE_SUNSET,1000203,黄昏之光,LOC_SKILL_NAMECN_SCROLLPASSIVE_THE_LIGHT_OF_THE_SUNSET,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_LIGHT_OF_THE_SUNSET_1,,,,,,,,,,,,,,,0,0,300,0,0,0,Enemy,0,,0,ICON_PASSIVE_HESPERUSLIT,0,,,,AttackSpeed,0.05,Percentage,Group,FALSE,Passive,,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_LIGHT_OF_THE_SUNSET_2,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,AttackSpeed,0.08,Percentage,Group,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_LIGHT_OF_THE_SUNSET_3,,,,,,,,,,,,,,,0,0,100,0,0,,,0,,0,,0,,,,HealthSteal#AttackSpeed,0.05#0.12,Percentage#Percentage,Group,,,,
PASSIVE_THE_DEADLY_THREAT,1000301,致命威胁,LOC_SKILL_NAMECN_SCROLLPASSIVE_THE_DEADLY_THREAT,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_DEADLY_THREAT_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_FATALMANACE,0,,,,PhysicalAttack,0.08,Percentage,Group,FALSE,Passive,,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_0
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_DEADLY_THREAT_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,PhysicalAttack,0.1,Percentage,Group,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_DEADLY_THREAT_3,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,PhysicalAttack#PhysicalArmorIgnoreFactor,0.15#0.07,Percentage#Percentage,Group,,,,
PASSIVE_SHADOW_POSSESSED,1000302,暗影附身,LOC_SKILL_NAMECN_SCROLLPASSIVE_SHADOW_POSSESSED,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_SHADOW_POSSESSED_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_SHADOWFORMATION,0,,,,MagicalAttack,0.07,Percentage,Group,FALSE,Passive,,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_SHADOW_POSSESSED_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,MagicalAttack,0.09,Percentage,Group,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_SHADOW_POSSESSED_3,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,MagicalAttack#PhysicalArmorIgnoreFactor#MagicalArmorIgnoreFactor,0.13#0.05#0.05,Percentage#Percentage#Percentage,Group,,,,
PASSIVE_CHAOS_PANIC,1000303,混乱恐慌,LOC_SKILL_NAMECN_SCROLLPASSIVE_CHAOS_PANIC,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_CHAOS_PANIC_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_CHAOSPANIC,0,,,,PhysicalAttack#MagicalAttack,0.04#0.04,Percentage#Percentage,Group,FALSE,Passive,,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_CHAOS_PANIC_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,PhysicalAttack#MagicalAttack#Armor#MagicDef,0.06#0.06#0.04#0.04,Percentage#Percentage#Percentage#Percentage,Group,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_CHAOS_PANIC_3,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,PhysicalAttack#MagicalAttack#Armor#MagicDef,0.09#0.09#0.06#0.06,Percentage#Percentage#Percentage#Percentage,Group,,,,
PASSIVE_HOLY_SOUND,1000401,圣音,LOC_SKILL_NAMECN_SCROLLPASSIVE_HOLY_SOUND,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_HOLY_SOUND_1,,,,,,,,,,,,,,,0,0,300,0,0,0,Enemy,0,,0,ICON_PASSIVE_BATTLECHANT,0,,,,Armor#MagicDef,0.04#0.04,Percentage#Percentage,Hero,FALSE,Passive,"InB:SelfHPPercentageBelowAddAttribute:4000,Armor,Percentage,200#SelfHPPercentageBelowAddAttribute:4000,MagicDef,Percentage,200",LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_0
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_HOLY_SOUND_2,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,Armor#MagicDef,0.06#0.06,Percentage#Percentage,Hero,,,"InB:SelfHPPercentageBelowAddAttribute:5000,Armor,Percentage,300#SelfHPPercentageBelowAddAttribute:5000,MagicDef,Percentage,300",
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_HOLY_SOUND_3,,,,,,,,,,,,,,,0,0,100,0,0,,,0,,0,,0,,,,Armor#MagicDef,0.08#0.08,Percentage#Percentage,Hero,,,"InB:SelfHPPercentageBelowAddAttribute:6000,Armor,Percentage,500#SelfHPPercentageBelowAddAttribute:6000,MagicDef,Percentage,500",
PASSIVE_SHIELD_MASTERY,1000402,枪阵-血十字,LOC_SKILL_NAMECN_SCROLLPASSIVE_SHIELD_MASTERY,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_SHIELD_MASTERY_1,,,,,,,,,,,,,,,0,0,300,0,0,0,Enemy,0,,0,ICON_PASSIVE_OVERBRAND,0,,,,Armor,0.06,Percentage,Group,FALSE,Passive,,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_SHIELD_MASTERY_2,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,Armor#MagicDef,0.09#0.06,Percentage#Percentage,Group,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_SHIELD_MASTERY_3,,,,,,,,,,,,,,,0,0,100,0,0,,,0,,0,,0,,,,Armor#MagicDef,0.12#0.08,Percentage#Percentage,Group,,,,
PASSIVE_TRUST,1000403,信任,LOC_SKILL_NAMECN_SCROLLPASSIVE_TRUST,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_TRUST_1,,,,,,,,,,,,,,,0,0,300,0,0,0,Enemy,0,,0,ICON_PASSIVE_FAITH,0,,,,HP,0.05,Percentage,Group,FALSE,Passive,"InB:TargetCampSelfReduceDamage:White,Black,0",LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_TRUST_2,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,HP,0.1,Percentage,Group,,,"InB:TargetCampSelfReduceDamage:White,Black,0",
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_TRUST_3,,,,,,,,,,,,,,,0,0,100,0,0,,,0,,0,,0,,,,HP,0.15,Percentage,Group,,,"InB:TargetCampSelfReduceDamage:White,Black,800",
PASSIVE_THE_POWER_OF_THE_MAGIC_EAGLE,1000501,蓄势待发,LOC_SKILL_NAMECN_SCROLLPASSIVE_THE_POWER_OF_THE_MAGIC_EAGLE,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_POWER_OF_THE_MAGIC_EAGLE_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_EXCEEDBREAK,0,,,,Damage,0.075,Percentage#Percentage,Group,FALSE,Passive,,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_0
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_POWER_OF_THE_MAGIC_EAGLE_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,Damage#HP,0.10#0.04,Percentage#Percentage,Group,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_POWER_OF_THE_MAGIC_EAGLE_3,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,Damage#HP,0.12#0.06,Percentage#Percentage,Group,,,,
PASSIVE_MIND_COHESION,1000502,心神凝聚,LOC_SKILL_NAMECN_SCROLLPASSIVE_MIND_COHESION,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MIND_COHESION_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_IMPROVECONCENTRATION,0,,,,CoolDown,-0.08,Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MIND_COHESION_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,CoolDown#Damage,-0.10#0.07,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_MIND_COHESION_3,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,CoolDown#Damage,-0.15#0.14,Percentage#Percentage,Hero,,,,
PASSIVE_THE_EYE_OF_THE_FISH_HAWK_OWLS,1000503,鹗枭之眼,LOC_SKILL_NAMECN_SCROLLPASSIVE_THE_EYE_OF_THE_FISH_HAWK_OWLS,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_EYE_OF_THE_FISH_HAWK_OWLS_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_OWLSEYE,0,,,,PhysicalAttack#MagicalAttack,0.05#0.05,Percentage#Percentage,Group,FALSE,Passive,Bef:ElementAddPer:Earth:AttackSpeed:300,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_EYE_OF_THE_FISH_HAWK_OWLS_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,PhysicalAttack#MagicalAttack,0.08#0.08,Percentage#Percentage,Group,,,Bef:ElementAddPer:Earth:AttackSpeed:500,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_THE_EYE_OF_THE_FISH_HAWK_OWLS_3,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,PhysicalAttack#MagicalAttack,0.10#0.10,Percentage#Percentage,Group,,,Bef:ElementAddPer:Earth:AttackSpeed:750,
PASSIVE_UNLIMITED_SHOT,1000601,无限射击,LOC_SKILL_NAMECN_SCROLLPASSIVE_UNLIMITED_SHOT,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_UNLIMITED_SHOT_1,,,90,90,,,,,,,,,,,0,0,300,0,0,0,Enemy,0,,0,ICON_PASSIVE_NOLIMITS,0,,,,,,,Group,FALSE,Passive,"InB:SelfHPPercentageBelowAddSameAttribute:9000,7000,5000,3000|AttackSpeed,Percentage,300,500,700,900",LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_0
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_UNLIMITED_SHOT_2,,,150,150,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,,,,Group,,,"InB:SelfHPPercentageBelowAddSameAttribute:9000,7000,5000,3000|AttackSpeed,Percentage,600,900,1200,1500",
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_UNLIMITED_SHOT_3,,,240,240,,,,,,,,,,,0,0,100,0,0,,,0,,0,,0,,,,,,,Group,,,"InB:SelfHPPercentageBelowAddSameAttribute:9000,7000,5000,3000|AttackSpeed,Percentage,900,1400,1900,2400",
PASSIVE_OXYOSMIA,1000602,敏锐嗅觉,LOC_SKILL_NAMECN_SCROLLPASSIVE_OXYOSMIA,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_OXYOSMIA_1,,,,,,,,,,,,,,,0,0,300,0,0,0,Enemy,0,,0,ICON_PASSIVE_KEENNOST,0,,,,CriticalHit,0.04,Percentage,Group,FALSE,Passive,Bef:IsRangedAddPer:CriticalDamage:800,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_OXYOSMIA_2,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,CriticalHit,0.06,Percentage,Group,,,Bef:IsRangedAddPer:CriticalDamage:1000,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_OXYOSMIA_3,,,,,,,,,,,,,,,0,0,100,0,0,,,0,,0,,0,,,,CriticalHit,0.1,Percentage,Group,,,Bef:IsRangedAddPer:CriticalDamage:1200,
PASSIVE_STEALTH_TACTICAL,1000603,隐蔽战术,LOC_SKILL_NAMECN_SCROLLPASSIVE_STEALTH_TACTICAL,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_STEALTH_TACTICAL_1,,,,,,,,,,,,,,,0,0,300,0,0,0,Enemy,0,,0,ICON_PASSIVE_CAMOUFLAGE,0,,,,CriticalDamage,0.1,Percentage,Group,FALSE,Passive,"InB:TargetCampSelfChangeCriticalDamage:White,Black,Scissors,0",LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_STEALTH_TACTICAL_2,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,CriticalDamage,0.13,Percentage,Group,,,"InB:TargetCampSelfChangeCriticalDamage:White,Black,Scissors,0",
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_STEALTH_TACTICAL_3,,,,,,,,,,,,,,,0,0,100,0,0,,,0,,0,,0,,,,CriticalDamage,0.16,Percentage,Group,,,"InB:TargetCampSelfChangeCriticalDamage:White,Black,Scissors,800",
PASSIVE_ABSOLUTE_THROUGH,1000701,绝对贯通,LOC_SKILL_NAMECN_SCROLLPASSIVE_ABSOLUTE_THROUGH,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_ABSOLUTE_THROUGH_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_MASSSPIRAL,0,,,,HP,0.05,Percentage,Group,FALSE,Passive,,LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_0
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_ABSOLUTE_THROUGH_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,HP#Damage,0.08#0.04,Percentage#Percentage,Group,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_ABSOLUTE_THROUGH_3,,,,,,,,,,,,,,,0,0,600,0,0,,,0,,0,,0,,,,HP#Damage,0.10#0.06,Percentage#Percentage,Group,,,,
PASSIVE_DARK_HELL,1000702,暗黑地狱,LOC_SKILL_NAMECN_SCROLLPASSIVE_DARK_HELL,1,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_DARK_HELL_1,,,,,,,,,,,,,,,0,0,100,0,0,0,Enemy,0,,0,ICON_PASSIVE_BINDTRAP,0,,,,,,,Group,FALSE,Passive,"InB:SelfHPPercentageBelowAddAttribute:4000,Damage,Percentage,800",LOC_PASSIVE_SCROLL_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_SCROLLPASSIVE_DARK_HELL_2,,,,,,,,,,,,,,,0,0,300,0,0,,,0,,0,,0,,,,,,,Group,,,"InB:SelfHPPercentageBelowAddAttribute:5000,Damage,Percentage,1300",
