_ID,_VALUE,NameKey:loc,#Name:string,DesKey:loc,#Des:string,Type:string,Type_Factor_1:int,Type_Factor_2:int,AccomplishCondition_Type:string,Condition_Factor_1:long,Condition_Factor_2:long,Condition_Factor_3:long,ConvertServerFactor:int,Reward1:id,RewardNum1:int,Reward2:id,RewardNum2:int,Reward3:id,RewardNum3:int,Rare:id,Sort:int,UDiceCategory:string,UdiceCategoryName:loc,HideInAchieve:string
ACHIEVE_QUEST_GUILD_BATTLE_WIN_1,400184,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_WIN,公会战胜场,LOC_ACHIEVE_QUEST_DES_GUILD_BATTLE_WIN,在公会战中累计进攻取胜{0}场,Achieve,,,GuildBattleWin,10,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9816,,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_WIN,
ACHIEVE_QUEST_GUILD_BATTLE_WIN_2,400185,,,LOC_ACHIEVE_QUEST_DES_GUILD_BATTLE_WIN,在公会战中累计进攻取胜{0}场,Achieve,,,GuildBattleWin,20,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9815,,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_WIN,
ACHIEVE_QUEST_GUILD_BATTLE_WIN_3,400186,,,LOC_ACHIEVE_QUEST_DES_GUILD_BATTLE_WIN,在公会战中累计进攻取胜{0}场,Achieve,,,GuildBattleWin,50,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9814,,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_WIN,
ACHIEVE_QUEST_GUILD_BATTLE_WIN_4,400187,,,LOC_ACHIEVE_QUEST_DES_GUILD_BATTLE_WIN,在公会战中累计进攻取胜{0}场,Achieve,,,GuildBattleWin,100,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9813,,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_WIN,
ACHIEVE_QUEST_GUILD_BATTLE_WIN_5,400188,,,LOC_ACHIEVE_QUEST_DES_GUILD_BATTLE_WIN,在公会战中累计进攻取胜{0}场,Achieve,,,GuildBattleWin,200,,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,300,,,,9812,,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_WIN,
ACHIEVE_QUEST_GUILD_BATTLE_RANK_1,400189,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_RANK,公会战排名,LOC_ACHIEVE_QUEST_DES_GUILD_BATTLE_RANK_2,参与公会战且最高排名达到{0}以上,Achieve,,,GuildBattleRank,1,128,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9811,,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_RANK,
ACHIEVE_QUEST_GUILD_BATTLE_RANK_2,400190,,,LOC_ACHIEVE_QUEST_DES_GUILD_BATTLE_RANK,参与公会战且最高排名达到{0}以上,Achieve,,,GuildBattleRank,1,32,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,ITEM_COLLECTION_MUSIC_BGM_EREBOS_PRELUD,1,,9810,,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_RANK,
ACHIEVE_QUEST_GUILD_BATTLE_RANK_3,400191,,,LOC_ACHIEVE_QUEST_DES_GUILD_BATTLE_RANK,参与公会战且最高排名达到{0}以上,Achieve,,,GuildBattleRank,1,16,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,,,,9809,,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_RANK,
ACHIEVE_QUEST_GUILD_BATTLE_RANK_4,400192,,,LOC_ACHIEVE_QUEST_DES_GUILD_BATTLE_RANK,参与公会战且最高排名达到{0}以上,Achieve,,,GuildBattleRank,1,8,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,300,,,,9808,,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_RANK,
ACHIEVE_QUEST_GUILD_BATTLE_RANK_5,400193,,,LOC_ACHIEVE_QUEST_DES_GUILD_BATTLE_RANK,参与公会战且最高排名达到{0}以上,Achieve,,,GuildBattleRank,1,4,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9807,,LOC_ACHIEVE_QUEST_TITLE_GUILD_BATTLE_RANK,
ACHIEVE_QUEST_GUILD_SIGN_IN_1,400194,LOC_ACHIEVE_QUEST_TITLE_GUILD_SIGN_IN,公会签到,LOC_ACHIEVE_QUEST_DES_GUILD_SIGN_IN,在公会中累计签到{0}次,Achieve,,,GuildSignIn,5,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9806,,LOC_ACHIEVE_QUEST_TITLE_GUILD_SIGN_IN,
ACHIEVE_QUEST_GUILD_SIGN_IN_2,400195,,,LOC_ACHIEVE_QUEST_DES_GUILD_SIGN_IN,在公会中累计签到{0}次,Achieve,,,GuildSignIn,15,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9805,,LOC_ACHIEVE_QUEST_TITLE_GUILD_SIGN_IN,
ACHIEVE_QUEST_GUILD_SIGN_IN_3,400196,,,LOC_ACHIEVE_QUEST_DES_GUILD_SIGN_IN,在公会中累计签到{0}次,Achieve,,,GuildSignIn,30,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,ITEM_COLLECTION_MUSIC_BGM_RO_GUILD,1,,9804,,LOC_ACHIEVE_QUEST_TITLE_GUILD_SIGN_IN,
ACHIEVE_QUEST_GOBLIN_TREASURE_SPAR_1,400197,LOC_ACHIEVE_QUEST_TITLE_GOBLIN_TREASURE_SPAR,哥布林宝藏,LOC_ACHIEVE_QUEST_DES_GOBLIN_TREASURE_SPAR,在哥布林宝藏累计获得{0}个传说级宝石,Achieve,,,SparTreasureSpar,5,4,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9803,,LOC_ACHIEVE_QUEST_TITLE_GOBLIN_TREASURE_SPAR,
ACHIEVE_QUEST_GOBLIN_TREASURE_SPAR_2,400198,,,LOC_ACHIEVE_QUEST_DES_GOBLIN_TREASURE_SPAR,在哥布林宝藏累计获得{0}个传说级宝石,Achieve,,,SparTreasureSpar,20,4,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9802,,LOC_ACHIEVE_QUEST_TITLE_GOBLIN_TREASURE_SPAR,
ACHIEVE_QUEST_GOBLIN_TREASURE_SPAR_3,400199,,,LOC_ACHIEVE_QUEST_DES_GOBLIN_TREASURE_SPAR,在哥布林宝藏累计获得{0}个传说级宝石,Achieve,,,SparTreasureSpar,50,4,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,,,,9801,,LOC_ACHIEVE_QUEST_TITLE_GOBLIN_TREASURE_SPAR,
ACHIEVE_QUEST_GOBLIN_TREASURE_BOX_1,400200,LOC_ACHIEVE_QUEST_TITLE_GOBLIN_TREASURE_BOX,哥布林宝藏,LOC_ACHIEVE_QUEST_DES_GOBLIN_TREASURE_BOX,在哥布林宝藏累计打开第5个宝箱{0}次,Achieve,,,SparTreasureFifthNum,1,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9800,,LOC_ACHIEVE_QUEST_TITLE_GOBLIN_TREASURE_BOX,
ACHIEVE_QUEST_GOBLIN_TREASURE_BOX_2,400201,,,LOC_ACHIEVE_QUEST_DES_GOBLIN_TREASURE_BOX,在哥布林宝藏累计打开第5个宝箱{0}次,Achieve,,,SparTreasureFifthNum,5,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9799,,LOC_ACHIEVE_QUEST_TITLE_GOBLIN_TREASURE_BOX,
ACHIEVE_QUEST_GOBLIN_TREASURE_BOX_3,400202,,,LOC_ACHIEVE_QUEST_DES_GOBLIN_TREASURE_BOX,在哥布林宝藏累计打开第5个宝箱{0}次,Achieve,,,SparTreasureFifthNum,10,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,,,,9798,,LOC_ACHIEVE_QUEST_TITLE_GOBLIN_TREASURE_BOX,
ACHIEVE_QUEST_GUILD_MVP_1,400203,LOC_ACHIEVE_QUEST_TITLE_GUILD_MVP,MVP试炼,LOC_ACHIEVE_QUEST_DES_GUILD_MVP,在公会MVP试炼中累计造成{0}M点伤害,Achieve,,,GuildBossDamage,2000000000,,,1000000,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9797,,LOC_ACHIEVE_QUEST_TITLE_GUILD_MVP,
ACHIEVE_QUEST_GUILD_MVP_2,400204,,,LOC_ACHIEVE_QUEST_DES_GUILD_MVP,在公会MVP试炼中累计造成{0}M点伤害,Achieve,,,GuildBossDamage,5000000000,,,1000000,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9796,,LOC_ACHIEVE_QUEST_TITLE_GUILD_MVP,
ACHIEVE_QUEST_GUILD_MVP_3,400205,,,LOC_ACHIEVE_QUEST_DES_GUILD_MVP,在公会MVP试炼中累计造成{0}M点伤害,Achieve,,,GuildBossDamage,10000000000,,,1000000,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,,,,9795,,LOC_ACHIEVE_QUEST_TITLE_GUILD_MVP,
ACHIEVE_QUEST_GUILD_TOWER_TOTAL_1,400206,LOC_ACHIEVE_QUEST_TITLE_GUILD_TOWER_TOTAL,无尽之塔,LOC_ACHIEVE_QUEST_DES_GUILD_TOWER_TOTAL,无尽之塔累计通过{0}层,Achieve,,,GuildTeamFloor,250,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9794,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TOWER_TOTAL,
ACHIEVE_QUEST_GUILD_TOWER_TOTAL_2,400207,,,LOC_ACHIEVE_QUEST_DES_GUILD_TOWER_TOTAL,无尽之塔累计通过{0}层,Achieve,,,GuildTeamFloor,500,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,ITEM_COLLECTION_MUSIC_BGM_RO_ENDLESS_TOWER_START,1,,9793,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TOWER_TOTAL,
ACHIEVE_QUEST_GUILD_TOWER_1,400208,LOC_ACHIEVE_QUEST_TITLE_GUILD_TOWER,无尽之塔,LOC_ACHIEVE_QUEST_DES_GUILD_TOWER,无尽之塔通过第{1}层,Achieve,,,GuildTeamFloorNum,25,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9792,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TOWER,
ACHIEVE_QUEST_GUILD_TOWER_2,400209,,,LOC_ACHIEVE_QUEST_DES_GUILD_TOWER,无尽之塔通过第{1}层,Achieve,,,GuildTeamFloorNum,50,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,,,,9791,,LOC_ACHIEVE_QUEST_TITLE_GUILD_TOWER,
ACHIEVE_QUEST_BUY_GROCERIES_1,400210,LOC_ACHIEVE_QUEST_TITLE_BUY_GROCERIES,杂货摊购物,LOC_ACHIEVE_QUEST_DES_BUY_GROCERIES,在杂货摊购物{0}次,Achieve,,,BuyGroceryItem,10,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9790,,LOC_ACHIEVE_QUEST_TITLE_BUY_GROCERIES,
ACHIEVE_QUEST_BUY_GROCERIES_2,400211,,,LOC_ACHIEVE_QUEST_DES_BUY_GROCERIES,在杂货摊购物{0}次,Achieve,,,BuyGroceryItem,50,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9789,,LOC_ACHIEVE_QUEST_TITLE_BUY_GROCERIES,
ACHIEVE_QUEST_BUY_GROCERIES_3,400212,,,LOC_ACHIEVE_QUEST_DES_BUY_GROCERIES,在杂货摊购物{0}次,Achieve,,,BuyGroceryItem,100,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,ITEM_COLLECTION_PAINTING_9,1,,9788,,LOC_ACHIEVE_QUEST_TITLE_BUY_GROCERIES,
ACHIEVE_QUEST_BUY_GROCERIES_4,400213,,,LOC_ACHIEVE_QUEST_DES_BUY_GROCERIES,在杂货摊购物{0}次,Achieve,,,BuyGroceryItem,250,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9787,,LOC_ACHIEVE_QUEST_TITLE_BUY_GROCERIES,
ACHIEVE_QUEST_GOLD_ATTACK_1,400214,LOC_ACHIEVE_QUEST_TITLE_GOLD_ATTACK,金钱攻击,LOC_ACHIEVE_QUEST_DES_GOLD_ATTACK,进行金钱攻击{0}次,Achieve,,,BuyGoldNum,10,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9786,,LOC_ACHIEVE_QUEST_TITLE_GOLD_ATTACK,
ACHIEVE_QUEST_GOLD_ATTACK_2,400215,,,LOC_ACHIEVE_QUEST_DES_GOLD_ATTACK,进行金钱攻击{0}次,Achieve,,,BuyGoldNum,50,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9785,,LOC_ACHIEVE_QUEST_TITLE_GOLD_ATTACK,
ACHIEVE_QUEST_GOLD_ATTACK_3,400216,,,LOC_ACHIEVE_QUEST_DES_GOLD_ATTACK,进行金钱攻击{0}次,Achieve,,,BuyGoldNum,100,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9784,,LOC_ACHIEVE_QUEST_TITLE_GOLD_ATTACK,
ACHIEVE_QUEST_GOLD_ATTACK_4,400217,,,LOC_ACHIEVE_QUEST_DES_GOLD_ATTACK,进行金钱攻击{0}次,Achieve,,,BuyGoldNum,250,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9783,,LOC_ACHIEVE_QUEST_TITLE_GOLD_ATTACK,
ACHIEVE_QUEST_HEAD_UNLOCK_1,400218,LOC_ACHIEVE_QUEST_TITLE_HEAD_UNLOCK,头像,LOC_ACHIEVE_QUEST_DES_HEAD_UNLOCK,累计解锁{0}个头像,Achieve,,,Head,30,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9782,,LOC_ACHIEVE_QUEST_TITLE_HEAD_UNLOCK,
ACHIEVE_QUEST_HEAD_UNLOCK_2,400219,,,LOC_ACHIEVE_QUEST_DES_HEAD_UNLOCK,累计解锁{0}个头像,Achieve,,,Head,50,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9781,,LOC_ACHIEVE_QUEST_TITLE_HEAD_UNLOCK,
ACHIEVE_QUEST_HEAD_UNLOCK_3,400220,,,LOC_ACHIEVE_QUEST_DES_HEAD_UNLOCK,累计解锁{0}个头像,Achieve,,,Head,70,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,,,,9780,,LOC_ACHIEVE_QUEST_TITLE_HEAD_UNLOCK,
ACHIEVE_QUEST_HEAD_FREAM_UNLOCK_1,400221,LOC_ACHIEVE_QUEST_TITLE_HEAD_FREAM_UNLOCK,头像框,LOC_ACHIEVE_QUEST_DES_HEAD_FREAM_UNLOCK,累计解锁{0}个头像框,Achieve,,,Frame,10,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9779,,LOC_ACHIEVE_QUEST_TITLE_HEAD_FREAM_UNLOCK,
ACHIEVE_QUEST_HEAD_FREAM_UNLOCK_2,400222,,,LOC_ACHIEVE_QUEST_DES_HEAD_FREAM_UNLOCK,累计解锁{0}个头像框,Achieve,,,Frame,20,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9778,,LOC_ACHIEVE_QUEST_TITLE_HEAD_FREAM_UNLOCK,
ACHIEVE_QUEST_HEAD_FREAM_UNLOCK_3,400223,,,LOC_ACHIEVE_QUEST_DES_HEAD_FREAM_UNLOCK,累计解锁{0}个头像框,Achieve,,,Frame,30,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,,,,9777,,LOC_ACHIEVE_QUEST_TITLE_HEAD_FREAM_UNLOCK,
ACHIEVE_QUEST_PAINT_UNLOCK_1,400224,LOC_ACHIEVE_QUEST_TITLE_PAINT_UNLOCK,绘画,LOC_ACHIEVE_QUEST_DES_PAINT_UNLOCK,累计解锁{0}个绘画,Achieve,,,Painting,5,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9776,,LOC_ACHIEVE_QUEST_TITLE_PAINT_UNLOCK,
ACHIEVE_QUEST_PAINT_UNLOCK_2,400225,,,LOC_ACHIEVE_QUEST_DES_PAINT_UNLOCK,累计解锁{0}个绘画,Achieve,,,Painting,10,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9775,,LOC_ACHIEVE_QUEST_TITLE_PAINT_UNLOCK,
ACHIEVE_QUEST_PAINT_UNLOCK_3,400226,,,LOC_ACHIEVE_QUEST_DES_PAINT_UNLOCK,累计解锁{0}个绘画,Achieve,,,Painting,20,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,,,,9774,,LOC_ACHIEVE_QUEST_TITLE_PAINT_UNLOCK,
ACHIEVE_QUEST_MUSIC_UNLOCK_1,400227,LOC_ACHIEVE_QUEST_TITLE_MUSIC_UNLOCK,音乐,LOC_ACHIEVE_QUEST_DES_MUSIC_UNLOCK,累计解锁{0}个音乐,Achieve,,,Bgm,5,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9773,,LOC_ACHIEVE_QUEST_TITLE_MUSIC_UNLOCK,
ACHIEVE_QUEST_MUSIC_UNLOCK_2,400228,,,LOC_ACHIEVE_QUEST_DES_MUSIC_UNLOCK,累计解锁{0}个音乐,Achieve,,,Bgm,10,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9772,,LOC_ACHIEVE_QUEST_TITLE_MUSIC_UNLOCK,
ACHIEVE_QUEST_MUSIC_UNLOCK_3,400229,,,LOC_ACHIEVE_QUEST_DES_MUSIC_UNLOCK,累计解锁{0}个音乐,Achieve,,,Bgm,20,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,ITEM_COLLECTION_PAINTING_10,1,,9771,,LOC_ACHIEVE_QUEST_TITLE_MUSIC_UNLOCK,
ACHIEVE_QUEST_BADGE_UNLOCK_1,400230,LOC_ACHIEVE_QUEST_TITLE_BADGE_UNLOCK,徽章,LOC_ACHIEVE_QUEST_DES_BADGE_UNLOCK,累计解锁{0}个徽章,Achieve,,,Badge,5,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9770,,LOC_ACHIEVE_QUEST_TITLE_BADGE_UNLOCK,
ACHIEVE_QUEST_BADGE_UNLOCK_2,400231,,,LOC_ACHIEVE_QUEST_DES_BADGE_UNLOCK,累计解锁{0}个徽章,Achieve,,,Badge,10,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9769,,LOC_ACHIEVE_QUEST_TITLE_BADGE_UNLOCK,
ACHIEVE_QUEST_BADGE_UNLOCK_3,400232,,,LOC_ACHIEVE_QUEST_DES_BADGE_UNLOCK,累计解锁{0}个徽章,Achieve,,,Badge,20,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9768,,LOC_ACHIEVE_QUEST_TITLE_BADGE_UNLOCK,
ACHIEVE_QUEST_BADGE_UNLOCK_4,400233,,,LOC_ACHIEVE_QUEST_DES_BADGE_UNLOCK,累计解锁{0}个徽章,Achieve,,,Badge,35,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9767,,LOC_ACHIEVE_QUEST_TITLE_BADGE_UNLOCK,
ACHIEVE_QUEST_BADGE_UNLOCK_5,400234,,,LOC_ACHIEVE_QUEST_DES_BADGE_UNLOCK,累计解锁{0}个徽章,Achieve,,,Badge,50,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9766,,LOC_ACHIEVE_QUEST_TITLE_BADGE_UNLOCK,
ACHIEVE_QUEST_FRIEND_MVP_ATTACK_1,400235,LOC_ACHIEVE_QUEST_TITLE_FRIEND_MVP_ATTACK,好友MVP,LOC_ACHIEVE_QUEST_DES_FRIEND_MVP_ATTACK,累计挑战{0}次好友MVP,Achieve,,,FriendBossChallengeTimes,5,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9765,,LOC_ACHIEVE_QUEST_TITLE_FRIEND_MVP_ATTACK,
ACHIEVE_QUEST_FRIEND_MVP_ATTACK_2,400236,,,LOC_ACHIEVE_QUEST_DES_FRIEND_MVP_ATTACK,累计挑战{0}次好友MVP,Achieve,,,FriendBossChallengeTimes,10,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9764,,LOC_ACHIEVE_QUEST_TITLE_FRIEND_MVP_ATTACK,
ACHIEVE_QUEST_FRIEND_MVP_ATTACK_3,400237,,,LOC_ACHIEVE_QUEST_DES_FRIEND_MVP_ATTACK,累计挑战{0}次好友MVP,Achieve,,,FriendBossChallengeTimes,25,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9763,,LOC_ACHIEVE_QUEST_TITLE_FRIEND_MVP_ATTACK,
ACHIEVE_QUEST_FRIEND_MVP_ATTACK_4,400238,,,LOC_ACHIEVE_QUEST_DES_FRIEND_MVP_ATTACK,累计挑战{0}次好友MVP,Achieve,,,FriendBossChallengeTimes,50,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,ITEM_COLLECTION_PAINTING_11,1,,9762,,LOC_ACHIEVE_QUEST_TITLE_FRIEND_MVP_ATTACK,
ACHIEVE_QUEST_FRIEND_MVP_ATTACK_5,400239,,,LOC_ACHIEVE_QUEST_DES_FRIEND_MVP_ATTACK,累计挑战{0}次好友MVP,Achieve,,,FriendBossChallengeTimes,100,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9761,,LOC_ACHIEVE_QUEST_TITLE_FRIEND_MVP_ATTACK,
ACHIEVE_QUEST_FRIEND_POINT_GIVE_1,400240,LOC_ACHIEVE_QUEST_TITLE_FRIEND_POINT_GIVE,友情点,LOC_ACHIEVE_QUEST_DES_FRIEND_POINT_GIVE,累计赠送{0}次友情点,Achieve,,,FriendGift,30,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9760,,LOC_ACHIEVE_QUEST_TITLE_FRIEND_POINT_GIVE,
ACHIEVE_QUEST_FRIEND_POINT_GIVE_2,400241,,,LOC_ACHIEVE_QUEST_DES_FRIEND_POINT_GIVE,累计赠送{0}次友情点,Achieve,,,FriendGift,150,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9759,,LOC_ACHIEVE_QUEST_TITLE_FRIEND_POINT_GIVE,
ACHIEVE_QUEST_FRIEND_POINT_GIVE_3,400242,,,LOC_ACHIEVE_QUEST_DES_FRIEND_POINT_GIVE,累计赠送{0}次友情点,Achieve,,,FriendGift,300,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9758,,LOC_ACHIEVE_QUEST_TITLE_FRIEND_POINT_GIVE,
ACHIEVE_QUEST_FRIEND_POINT_GIVE_4,400243,,,LOC_ACHIEVE_QUEST_DES_FRIEND_POINT_GIVE,累计赠送{0}次友情点,Achieve,,,FriendGift,600,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9757,,LOC_ACHIEVE_QUEST_TITLE_FRIEND_POINT_GIVE,
ACHIEVE_QUEST_FRIEND_POINT_GIVE_5,400244,,,LOC_ACHIEVE_QUEST_DES_FRIEND_POINT_GIVE,累计赠送{0}次友情点,Achieve,,,FriendGift,900,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9756,,LOC_ACHIEVE_QUEST_TITLE_FRIEND_POINT_GIVE,
ACHIEVE_QUEST_SUPER_LUCK,400245,LOC_ACHIEVE_QUEST_TITLE_SUPER_LUCK,超级好运,LOC_ACHIEVE_QUEST_DES_SUPER_LUCK,一次十连孵蛋获得超过{0}个SS级魔物,Achieve,,,HatchEggSS,1,2,,1,ITEM_ACHIEVE_EXP,500,ITEM_CRYSTAL,200,ITEM_COLLECTION_MUSIC_BGM_HATCH,1,,9755,,LOC_ACHIEVE_QUEST_TITLE_SUPER_LUCK,hide
ACHIEVE_QUEST_COUNTER_ATTACK,400246,LOC_ACHIEVE_QUEST_TITLE_COUNTER_ATTACK,以弱胜强,LOC_ACHIEVE_QUEST_DES_COUNTER_ATTACK,在竞技场中战胜战斗力大于自身的对手{0}次,Achieve,,,ArenaWeakWinStrong,20,,,1,ITEM_ACHIEVE_EXP,500,ITEM_CRYSTAL,200,ITEM_COLLECTION_PAINTING_12,1,,9754,,LOC_ACHIEVE_QUEST_TITLE_COUNTER_ATTACK,hide
ACHIEVE_QUEST_LOGIN_SPECIAL_1,400247,LOC_ACHIEVE_QUEST_TITLE_LOGIN,登录游戏,LOC_ACHIEVE_QUEST_DES_LOGIN_2,累计登录游戏{0}天,Achieve,,,LoginDay,1,,,1,ITEM_ACHIEVE_EXP,500,ITEM_CRYSTAL,100,,,,9753,,LOC_ACHIEVE_QUEST_TITLE_LOGIN_2,
