_ID,_VALUE,#GroupName:string,DropType:string,ItemID:id[],#ItemName:string[],ItemDropWeight:int[],ItemMinCount:int[],ItemMaxCount:int[],VipLimit:int[]
DROP_GUARDIAN_OF_GOD_320015,320015,周三六转转蛋,Item,ITEM_EMBLEM_EGGYRA_PAPER,布阵营转转蛋,1,15,15,0
DROP_GUARDIAN_OF_GOD_320016,320016,周三六转转蛋,Item,ITEM_EMBLEM_EGGYRA_PAPER,布阵营转转蛋,1,20,20,0
DROP_GUARDIAN_OF_GOD_320017,320017,周三六转转蛋,Item,ITEM_EMBLEM_EGGYRA_PAPER,布阵营转转蛋,1,25,25,0
DROP_GUARDIAN_OF_GOD_320018,320018,周三六转转蛋,Item,ITEM_EMBLEM_EGGYRA_PAPER,布阵营转转蛋,1,30,30,0
DROP_GUARDIAN_OF_GOD_320019,320019,周三六转转蛋,Item,ITEM_EMBLEM_EGGYRA_PAPER,布阵营转转蛋,1,35,35,0
DROP_GUARDIAN_OF_GOD_320020,320020,周三六转转蛋,Item,ITEM_EMBLEM_EGGYRA_PAPER,布阵营转转蛋,1,40,40,0
DROP_GUARDIAN_OF_GOD_330001,330001,周日B级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_1,全阵营B碎片,1,5,5,0
DROP_GUARDIAN_OF_GOD_330002,330002,周日B级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_1,全阵营B碎片,1,10,10,0
DROP_GUARDIAN_OF_GOD_330003,330003,周日B级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_1,全阵营B碎片,1,15,15,0
DROP_GUARDIAN_OF_GOD_330004,330004,周日B级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_1,全阵营B碎片,1,20,20,0
DROP_GUARDIAN_OF_GOD_330005,330005,周日B级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_1,全阵营B碎片,1,25,25,0
DROP_GUARDIAN_OF_GOD_330006,330006,周日B级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_1,全阵营B碎片,1,30,30,0
DROP_GUARDIAN_OF_GOD_330007,330007,周日A级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_2,全阵营A碎片,1,5,5,0
DROP_GUARDIAN_OF_GOD_330008,330008,周日A级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_2,全阵营A碎片,1,8,8,0
DROP_GUARDIAN_OF_GOD_330009,330009,周日A级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_2,全阵营A碎片,1,10,10,0
DROP_GUARDIAN_OF_GOD_330010,330010,周日A级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_2,全阵营A碎片,1,12,12,0
DROP_GUARDIAN_OF_GOD_330011,330011,周日A级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_2,全阵营A碎片,1,15,15,0
DROP_GUARDIAN_OF_GOD_330012,330012,周日A级碎片,Item,ITEM_MONSTER_SPLINTER_ALL_2,全阵营A碎片,1,20,20,0
DROP_GUARDIAN_OF_GOD_330013,330013,周日转转蛋,Item,ITEM_EMBLEM_EGGYRA_WHITE,白阵营转转蛋,1,5,5,0
,,,,ITEM_EMBLEM_EGGYRA_BLACK,黑阵营转转蛋,1,5,5,0
DROP_GUARDIAN_OF_GOD_330014,330014,周日转转蛋,Item,ITEM_EMBLEM_EGGYRA_WHITE,白阵营转转蛋,1,10,10,0
,,,,ITEM_EMBLEM_EGGYRA_BLACK,黑阵营转转蛋,1,10,10,0
DROP_GUARDIAN_OF_GOD_330015,330015,周日转转蛋,Item,ITEM_EMBLEM_EGGYRA_WHITE,白阵营转转蛋,1,15,15,0
,,,,ITEM_EMBLEM_EGGYRA_BLACK,黑阵营转转蛋,1,15,15,0
DROP_GUARDIAN_OF_GOD_330016,330016,周日转转蛋,Item,ITEM_EMBLEM_EGGYRA_WHITE,白阵营转转蛋,1,20,20,0
,,,,ITEM_EMBLEM_EGGYRA_BLACK,黑阵营转转蛋,1,20,20,0
DROP_GUARDIAN_OF_GOD_330017,330017,周日转转蛋,Item,ITEM_EMBLEM_EGGYRA_WHITE,白阵营转转蛋,1,25,25,0
,,,,ITEM_EMBLEM_EGGYRA_BLACK,黑阵营转转蛋,1,25,25,0
DROP_GUARDIAN_OF_GOD_330018,330018,周日转转蛋,Item,ITEM_EMBLEM_EGGYRA_WHITE,白阵营转转蛋,1,30,30,0
,,,,ITEM_EMBLEM_EGGYRA_BLACK,黑阵营转转蛋,1,30,30,0
DROP_GUARDIAN_OF_GOD_330019,330019,周日转转蛋,Item,ITEM_EMBLEM_EGGYRA_WHITE,白阵营转转蛋,1,35,35,0
,,,,ITEM_EMBLEM_EGGYRA_BLACK,黑阵营转转蛋,1,35,35,0
DROP_GUARDIAN_OF_GOD_330020,330020,周日转转蛋,Item,ITEM_EMBLEM_EGGYRA_WHITE,白阵营转转蛋,1,40,40,0
,,,,ITEM_EMBLEM_EGGYRA_BLACK,黑阵营转转蛋,1,40,40,0
DROP_GUILD_BOSS_RANK_1_1,16101,公会BOSS1排名奖励1,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1800,1800,0
DROP_GUILD_BOSS_RANK_1_2,16102,公会BOSS1排名奖励2,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1650,1650,0
DROP_GUILD_BOSS_RANK_1_3,16103,公会BOSS1排名奖励3,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1500,1500,0
DROP_GUILD_BOSS_RANK_1_4,16104,公会BOSS1排名奖励4,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,900,900,0
DROP_GUILD_BOSS_RANK_1_5,16105,公会BOSS1排名奖励5,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,810,810,0
DROP_GUILD_BOSS_RANK_1_6,16106,公会BOSS1排名奖励6,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,720,720,0
DROP_GUILD_BOSS_RANK_1_7,16107,公会BOSS1排名奖励7,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,630,630,0
DROP_GUILD_BOSS_RANK_1_8,16108,公会BOSS1排名奖励8,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,540,540,0
DROP_GUILD_BOSS_RANK_2_1,16201,公会BOSS2排名奖励1,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2100,2100,0
DROP_GUILD_BOSS_RANK_2_2,16202,公会BOSS2排名奖励2,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1925,1925,0
DROP_GUILD_BOSS_RANK_2_3,16203,公会BOSS2排名奖励3,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1750,1750,0
DROP_GUILD_BOSS_RANK_2_4,16204,公会BOSS2排名奖励4,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1050,1050,0
DROP_GUILD_BOSS_RANK_2_5,16205,公会BOSS2排名奖励5,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,945,945,0
DROP_GUILD_BOSS_RANK_2_6,16206,公会BOSS2排名奖励6,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,840,840,0
DROP_GUILD_BOSS_RANK_2_7,16207,公会BOSS2排名奖励7,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,735,735,0
DROP_GUILD_BOSS_RANK_2_8,16208,公会BOSS2排名奖励8,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,630,630,0
DROP_GUILD_BOSS_RANK_3_1,16301,公会BOSS3排名奖励1,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2400,2400,0
DROP_GUILD_BOSS_RANK_3_2,16302,公会BOSS3排名奖励2,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2200,2200,0
DROP_GUILD_BOSS_RANK_3_3,16303,公会BOSS3排名奖励3,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2000,2000,0
DROP_GUILD_BOSS_RANK_3_4,16304,公会BOSS3排名奖励4,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1200,1200,0
DROP_GUILD_BOSS_RANK_3_5,16305,公会BOSS3排名奖励5,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1080,1080,0
DROP_GUILD_BOSS_RANK_3_6,16306,公会BOSS3排名奖励6,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,960,960,0
DROP_GUILD_BOSS_RANK_3_7,16307,公会BOSS3排名奖励7,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,840,840,0
DROP_GUILD_BOSS_RANK_3_8,16308,公会BOSS3排名奖励8,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,720,720,0
DROP_GUILD_BOSS_RANK_4_1,16401,公会BOSS4排名奖励1,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2700,2700,0
DROP_GUILD_BOSS_RANK_4_2,16402,公会BOSS4排名奖励2,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2475,2475,0
DROP_GUILD_BOSS_RANK_4_3,16403,公会BOSS4排名奖励3,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2250,2250,0
DROP_GUILD_BOSS_RANK_4_4,16404,公会BOSS4排名奖励4,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1350,1350,0
DROP_GUILD_BOSS_RANK_4_5,16405,公会BOSS4排名奖励5,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1215,1215,0
DROP_GUILD_BOSS_RANK_4_6,16406,公会BOSS4排名奖励6,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1080,1080,0
DROP_GUILD_BOSS_RANK_4_7,16407,公会BOSS4排名奖励7,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,945,945,0
DROP_GUILD_BOSS_RANK_4_8,16408,公会BOSS4排名奖励8,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,810,810,0
DROP_GUILD_BOSS_RANK_5_1,16501,公会BOSS5排名奖励1,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,3000,3000,0
DROP_GUILD_BOSS_RANK_5_2,16502,公会BOSS5排名奖励2,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2750,2750,0
DROP_GUILD_BOSS_RANK_5_3,16503,公会BOSS5排名奖励3,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2500,2500,0
DROP_GUILD_BOSS_RANK_5_4,16504,公会BOSS5排名奖励4,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1500,1500,0
DROP_GUILD_BOSS_RANK_5_5,16505,公会BOSS5排名奖励5,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1350,1350,0
DROP_GUILD_BOSS_RANK_5_6,16506,公会BOSS5排名奖励6,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1200,1200,0
DROP_GUILD_BOSS_RANK_5_7,16507,公会BOSS5排名奖励7,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1050,1050,0
DROP_GUILD_BOSS_RANK_5_8,16508,公会BOSS5排名奖励8,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,900,900,0
DROP_GUILD_BOSS_RANK_6_1,16601,公会BOSS6排名奖励1,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,4500,4500,0
DROP_GUILD_BOSS_RANK_6_2,16602,公会BOSS6排名奖励2,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,4125,4125,0
DROP_GUILD_BOSS_RANK_6_3,16603,公会BOSS6排名奖励3,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,3750,3750,0
DROP_GUILD_BOSS_RANK_6_4,16604,公会BOSS6排名奖励4,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2250,2250,0
DROP_GUILD_BOSS_RANK_6_5,16605,公会BOSS6排名奖励5,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2025,2025,0
DROP_GUILD_BOSS_RANK_6_6,16606,公会BOSS6排名奖励6,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1800,1800,0
DROP_GUILD_BOSS_RANK_6_7,16607,公会BOSS6排名奖励7,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1575,1575,0
DROP_GUILD_BOSS_RANK_6_8,16608,公会BOSS6排名奖励8,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,1350,1350,0
DROP_GUILD_BOSS_GUILD_RANK_1,16701,公会BOSS公会排名奖励1,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,9000,9000,0
DROP_GUILD_BOSS_GUILD_RANK_2,16702,公会BOSS公会排名奖励2,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,7500,7500,0
DROP_GUILD_BOSS_GUILD_RANK_3,16703,公会BOSS公会排名奖励3,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,6000,6000,0
DROP_GUILD_BOSS_GUILD_RANK_4,16704,公会BOSS公会排名奖励4,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,4000,4000,0
DROP_GUILD_BOSS_GUILD_RANK_5,16705,公会BOSS公会排名奖励5,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,3000,3000,0
DROP_GUILD_BOSS_GUILD_RANK_6,16706,公会BOSS公会排名奖励6,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,2000,2000,0
DROP_GUILD_BOSS_GUILD_BATTLE_1,16801,公会BOSS1战斗奖励,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,60,60,0
DROP_GUILD_BOSS_GUILD_BATTLE_2,16802,公会BOSS2战斗奖励,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,70,70,0
DROP_GUILD_BOSS_GUILD_BATTLE_3,16803,公会BOSS3战斗奖励,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,80,80,0
DROP_GUILD_BOSS_GUILD_BATTLE_4,16804,公会BOSS4战斗奖励,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,90,90,0
DROP_GUILD_BOSS_GUILD_BATTLE_5,16805,公会BOSS5战斗奖励,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,100,100,0
DROP_GUILD_BOSS_GUILD_BATTLE_6,16806,公会BOSS6战斗奖励,Item,ITEM_GUILD_BOSS_STONE,公会原石,1,150,150,0
DROP_RO_INTIMACY_CHALLENGE_HERO_BAPHOMET_1,17001,亲密度本首次碎片1,Item,ITEM_EMBLEM_BAPHOMET,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_OSIRIS_1,17002,亲密度本首次碎片1,Item,ITEM_EMBLEM_OSIRIS,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_LEIB_OLMAI_1,17003,亲密度本首次碎片1,Item,ITEM_EMBLEM_LEIB_OLMAI,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_GRYPHON_1,17004,亲密度本首次碎片1,Item,ITEM_EMBLEM_GRYPHON,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DRAKE_1,17005,亲密度本首次碎片1,Item,ITEM_EMBLEM_DRAKE,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ORK_HERO_1,17006,亲密度本首次碎片1,Item,ITEM_EMBLEM_ORK_HERO,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_MOONLIGHT_1,17007,亲密度本首次碎片1,Item,ITEM_EMBLEM_MOONLIGHT,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ORC_LORD_1,17008,亲密度本首次碎片1,Item,ITEM_EMBLEM_ORC_LORD,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ALICE_1,17009,亲密度本首次碎片1,Item,ITEM_EMBLEM_ALICE,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_LOLI_RURI_1,17010,亲密度本首次碎片1,Item,ITEM_EMBLEM_LOLI_RURI,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_GARM_1,17011,亲密度本首次碎片1,Item,ITEM_EMBLEM_GARM,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_G_RANDGRIS_1,17012,亲密度本首次碎片1,Item,ITEM_EMBLEM_G_RANDGRIS,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_MISTRESS_1,17013,亲密度本首次碎片1,Item,ITEM_EMBLEM_MISTRESS,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DEVILING_1,17014,亲密度本首次碎片1,Item,ITEM_EMBLEM_DEVILING,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_GOLDEN_BUG_1,17015,亲密度本首次碎片1,Item,ITEM_EMBLEM_GOLDEN_BUG,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ANGELING_1,17016,亲密度本首次碎片1,Item,ITEM_EMBLEM_ANGELING,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_HERO_G_RANDEL_1,17017,亲密度本首次碎片1,Item,ITEM_EMBLEM_G_RANDEL,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_HERO_MAGALETA_1,17018,亲密度本首次碎片1,Item,ITEM_EMBLEM_MAGALETA,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DARK_ILLUSION_1,17019,亲密度本首次碎片1,Item,ITEM_EMBLEM_DARK_ILLUSION,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ATROCE_1,17020,亲密度本首次碎片1,Item,ITEM_EMBLEM_ATROCE,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_NIGHTMARE_TERROR_1,17021,亲密度本首次碎片1,Item,ITEM_EMBLEM_NIGHTMARE_TERROR,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_WANDER_MAN_1,17022,亲密度本首次碎片1,Item,ITEM_EMBLEM_WANDER_MAN,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_OWL_BARON_1,17023,亲密度本首次碎片1,Item,ITEM_EMBLEM_OWL_BARON,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_MINI_DEMON_1,17024,亲密度本首次碎片1,Item,ITEM_EMBLEM_MINI_DEMON,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DELETER_1,17025,亲密度本首次碎片1,Item,ITEM_EMBLEM_DELETER,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DARK_LORD_1,17026,亲密度本首次碎片1,Item,ITEM_EMBLEM_DARK_LORD,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_EDDGA_1,17027,亲密度本首次碎片1,Item,ITEM_EMBLEM_EDDGA,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_PHREEONI_1,17028,亲密度本首次碎片1,Item,ITEM_EMBLEM_PHREEONI,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DOPPELGANGER_1,17029,亲密度本首次碎片1,Item,ITEM_EMBLEM_DOPPELGANGER,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_TURTLE_GENERAL_1,17030,亲密度本首次碎片1,Item,ITEM_EMBLEM_TURTLE_GENERAL,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_TAO_GUNKA_1,17031,亲密度本首次碎片1,Item,ITEM_EMBLEM_TAO_GUNKA,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_MAYA_1,17032,亲密度本首次碎片1,Item,ITEM_EMBLEM_MAYA,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_SEYREN_1,17033,亲密度本首次碎片1,Item,ITEM_EMBLEM_SEYREN,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_SHECI_1,17034,亲密度本首次碎片1,Item,ITEM_EMBLEM_SHECI,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_G_EREMES_1,17035,亲密度本首次碎片1,Item,ITEM_EMBLEM_G_EREMES,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_G_KATRINN_1,17036,亲密度本首次碎片1,Item,ITEM_EMBLEM_G_KATRINN,碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_KNIGHT_OF_WINDSTORM_1,17037,亲密度本首次碎片1,Item,ITEM_EMBLEM_KNIGHT_OF_WINDSTORM,冰暴骑士碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DARK_SNAKE_LORD_1,17038,亲密度本首次碎片1,Item,ITEM_EMBLEM_DARK_SNAKE_LORD,墨蛇君碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DRACULA_BARON_1,17039,亲密度本首次碎片1,Item,ITEM_EMBLEM_DRACULA_BARON,德古拉碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_HARWORD_1,17040,亲密度本首次碎片1,Item,ITEM_EMBLEM_HARWORD,神工匠碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_CELIA_1,17041,亲密度本首次碎片1,Item,ITEM_EMBLEM_CELIA,智者碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_BACSOJIN_1,17042,亲密度本首次碎片1,Item,ITEM_EMBLEM_BACSOJIN,白素贞碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_VESPER_1,17043,亲密度本首次碎片1,Item,ITEM_EMBLEM_VESPER,贝思波碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_GLOOMUNDERNIGHT_1,17044,亲密度本首次碎片1,Item,ITEM_EMBLEM_GLOOMUNDERNIGHT,幽暗梦魇碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_LADY_TANEE_1,17045,亲密度本首次碎片1,Item,ITEM_EMBLEM_LADY_TANEE,嗒妮小姐碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_LORD_OF_DEATH_1,17046,亲密度本首次碎片1,Item,ITEM_EMBLEM_LORD_OF_DEATH,死灵骑士碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_CLOWN_ALPHOCCIO_1,17047,亲密度本首次碎片1,Item,ITEM_EMBLEM_CLOWN_ALPHOCCIO,搞笑艺人碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_GYPSY_TRENTINI_1,17048,亲密度本首次碎片1,Item,ITEM_EMBLEM_GYPSY_TRENTINI,冷艳舞姬碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_PHARAOH_1,17049,亲密度本首次碎片1,Item,ITEM_EMBLEM_PHARAOH,法老王碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_AMON_RA_1,17050,亲密度本首次碎片1,Item,ITEM_EMBLEM_AMON_RA,古埃及王碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_CHEN_1,17051,亲密度本首次碎片1,Item,ITEM_EMBLEM_CHEN,武术宗师碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_STALKER_GERTIE_1,17052,亲密度本首次碎片1,Item,ITEM_EMBLEM_STALKER_GERTIE,神行太保碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_LEAK_1,17053,亲密度本首次碎片1,Item,ITEM_EMBLEM_LEAK,让特碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_PYURIEL_1,17054,亲密度本首次碎片1,Item,ITEM_EMBLEM_PYURIEL,淘汰者傅立叶魔物碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ANNIVERSARY_PORING_1,17055,亲密度本首次碎片1,Item,ITEM_EMBLEM_ANNIVERSARY_PORING,蛋糕波利魔物碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_INCANTATION_SAMURAI_1,17056,亲密度本首次碎片1,Item,ITEM_EMBLEM_INCANTATION_SAMURAI,元灵武士魔物碎片,1,10,10,0
DROP_RO_INTIMACY_CHALLENGE_HERO_BAPHOMET_2,17101,亲密度本首次碎片2,Item,ITEM_EMBLEM_BAPHOMET,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_OSIRIS_2,17102,亲密度本首次碎片2,Item,ITEM_EMBLEM_OSIRIS,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_LEIB_OLMAI_2,17103,亲密度本首次碎片2,Item,ITEM_EMBLEM_LEIB_OLMAI,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_GRYPHON_2,17104,亲密度本首次碎片2,Item,ITEM_EMBLEM_GRYPHON,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DRAKE_2,17105,亲密度本首次碎片2,Item,ITEM_EMBLEM_DRAKE,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ORK_HERO_2,17106,亲密度本首次碎片2,Item,ITEM_EMBLEM_ORK_HERO,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_MOONLIGHT_2,17107,亲密度本首次碎片2,Item,ITEM_EMBLEM_MOONLIGHT,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ORC_LORD_2,17108,亲密度本首次碎片2,Item,ITEM_EMBLEM_ORC_LORD,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ALICE_2,17109,亲密度本首次碎片2,Item,ITEM_EMBLEM_ALICE,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_LOLI_RURI_2,17110,亲密度本首次碎片2,Item,ITEM_EMBLEM_LOLI_RURI,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_GARM_2,17111,亲密度本首次碎片2,Item,ITEM_EMBLEM_GARM,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_G_RANDGRIS_2,17112,亲密度本首次碎片2,Item,ITEM_EMBLEM_G_RANDGRIS,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_MISTRESS_2,17113,亲密度本首次碎片2,Item,ITEM_EMBLEM_MISTRESS,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DEVILING_2,17114,亲密度本首次碎片2,Item,ITEM_EMBLEM_DEVILING,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_GOLDEN_BUG_2,17115,亲密度本首次碎片2,Item,ITEM_EMBLEM_GOLDEN_BUG,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ANGELING_2,17116,亲密度本首次碎片2,Item,ITEM_EMBLEM_ANGELING,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_HERO_G_RANDEL_2,17117,亲密度本首次碎片2,Item,ITEM_EMBLEM_G_RANDEL,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_HERO_MAGALETA_2,17118,亲密度本首次碎片2,Item,ITEM_EMBLEM_MAGALETA,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_DARK_ILLUSION_2,17119,亲密度本首次碎片2,Item,ITEM_EMBLEM_DARK_ILLUSION,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_ATROCE_2,17120,亲密度本首次碎片2,Item,ITEM_EMBLEM_ATROCE,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_NIGHTMARE_TERROR_2,17121,亲密度本首次碎片2,Item,ITEM_EMBLEM_NIGHTMARE_TERROR,碎片,1,5,5,0
DROP_RO_INTIMACY_CHALLENGE_HERO_WANDER_MAN_2,17122,亲密度本首次碎片2,Item,ITEM_EMBLEM_WANDER_MAN,碎片,1,5,5,0
